"","ExtendedID","Subject1Tag","Subject2Tag","MultipleBirth","IsMz","Subject1LastSurvey","Subject2LastSurvey","RImplicitPass1","RImplicit","RImplicit2004","RImplicitDifference","RExplicit","RExplicitOldestSibVersion","RExplicitYoungestSibVersion","RExplicitPass1","RPass1","R"
"5228",5861,586202,586203,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5229",5868,586801,586802,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5230",5868,586801,586803,0,0,2008,1998,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"5231",5868,586801,586804,0,0,2008,NA,0.5,0.5,NA,NA,0.5,0.5,NA,0.5,0.5,0.5
"5232",5868,586802,586803,0,0,2008,1998,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"5233",5868,586802,586804,0,0,2008,NA,0.5,0.5,NA,NA,0.5,0.5,NA,0.5,0.5,0.5
"5234",5868,586803,586804,0,0,1998,NA,0.5,0.5,NA,NA,0.5,NA,NA,NA,0.5,0.5
"5235",5869,587001,587002,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5236",5869,587001,587003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5237",5869,587002,587003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5238",5873,587301,587302,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5239",5873,587301,587303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5240",5873,587302,587303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5241",5874,587401,587402,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"5242",5878,587801,587802,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"5243",5878,587801,587803,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"5244",5878,587802,587803,0,0,1994,1994,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"5245",5883,588301,588302,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5246",5886,588701,588702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5247",5888,588801,588802,0,0,2008,2008,NA,0.5,0.375,0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5248",5888,588801,588803,0,0,2008,1990,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"5249",5888,588801,588804,0,0,2008,2008,NA,NA,NA,NA,0.25,0.25,0.25,0.25,0.25,0.25
"5250",5888,588802,588803,0,0,2008,1990,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"5251",5888,588802,588804,0,0,2008,2008,NA,NA,NA,NA,0.25,0.25,0.25,0.25,0.25,0.25
"5252",5888,588803,588804,0,0,1990,2008,NA,NA,NA,NA,0.25,NA,0.25,0.25,0.25,0.25
"5253",5889,588901,588902,0,0,2002,2008,NA,0.25,0.375,-0.125,0.25,NA,0.25,0.25,0.25,0.25
"5254",5889,588901,588903,0,0,2002,2006,0.25,0.25,0.375,-0.125,NA,NA,NA,NA,0.25,0.25
"5255",5889,588901,588904,0,0,2002,1998,NA,0.25,0.375,-0.125,0.25,NA,NA,NA,NA,0.25
"5256",5889,588902,588903,0,0,2008,2006,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"5257",5889,588902,588904,0,0,2008,1998,NA,NA,0.375,NA,0.5,0.5,NA,0.5,0.5,0.5
"5258",5889,588903,588904,0,0,2006,1998,0.25,0.25,0.375,-0.125,0.25,NA,NA,NA,0.25,0.25
"5259",5891,589201,589202,0,0,1988,1986,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"5260",5894,589501,589502,0,0,2008,NA,NA,NA,0.375,NA,0.5,0.5,NA,0.5,0.5,0.5
"5261",5897,589701,589702,0,0,2008,2008,NA,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5262",5897,589701,589703,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5263",5897,589702,589703,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5264",5898,589901,589902,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"5265",5906,590601,590602,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5266",5906,590601,590603,0,0,2006,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5267",5906,590602,590603,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,0.25,0.25,0.25,0.25
"5268",5909,590901,590902,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5269",5909,590901,590903,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5270",5909,590901,590904,0,0,2008,2004,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5271",5909,590902,590903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5272",5909,590902,590904,0,0,2008,2004,0.25,0.25,0.5,-0.25,0.25,0.25,NA,0.25,0.25,0.25
"5273",5909,590903,590904,0,0,2008,2004,0.25,0.25,0.5,-0.25,0.25,0.25,NA,0.25,0.25,0.25
"5274",5913,591301,591302,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5275",5913,591301,591303,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"5276",5913,591302,591303,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"5277",5916,591601,591602,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5278",5916,591601,591603,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5279",5916,591602,591603,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5280",5919,591901,591902,0,0,2008,2008,0.5,0.5,0.5,0,0.25,0.25,0.25,0.25,0.5,0.5
"5281",5919,591901,591903,0,0,2008,2008,NA,0.5,0.5,0,0.25,0.25,0.25,0.25,0.25,0.25
"5282",5919,591901,591904,0,0,2008,2008,0.5,0.5,0.5,0,0.375,0.25,0.5,0.375,0.5,0.5
"5283",5919,591902,591903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5284",5919,591902,591904,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5285",5919,591903,591904,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5286",5923,592301,592302,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"5287",5926,592601,592602,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"5288",5926,592601,592603,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5289",5926,592601,592604,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5290",5926,592602,592603,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,NA,0.25,0.25,0.25,0.25
"5291",5926,592602,592604,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,NA,0.25,0.25,0.25,0.25
"5292",5926,592603,592604,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"5293",5927,592701,592702,0,0,2006,2008,0.25,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"5294",5927,592701,592703,0,0,2006,2008,0.25,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"5295",5927,592701,592704,0,0,2006,2008,0.25,0.25,0.25,0,0.25,NA,NA,NA,0.25,0.25
"5296",5927,592702,592703,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5297",5927,592702,592704,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"5298",5927,592703,592704,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"5299",5931,593201,593202,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"5300",5931,593201,593203,0,0,NA,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5301",5931,593201,593204,0,0,NA,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5302",5931,593201,593205,0,0,NA,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5303",5931,593201,593206,0,0,NA,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5304",5931,593202,593203,0,0,NA,2008,NA,NA,0.375,NA,0.375,NA,0.375,0.375,0.375,0.375
"5305",5931,593202,593204,0,0,NA,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5306",5931,593202,593205,0,0,NA,2008,NA,NA,0.375,NA,0.375,NA,0.375,0.375,0.375,0.375
"5307",5931,593202,593206,0,0,NA,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5308",5931,593203,593204,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5309",5931,593203,593205,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5310",5931,593203,593206,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5311",5931,593204,593205,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5312",5931,593204,593206,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5313",5931,593205,593206,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5314",5941,594101,594102,0,0,NA,2008,NA,NA,0.375,NA,0.5,NA,0.5,0.5,0.5,0.5
"5315",5941,594101,594103,0,0,NA,2008,NA,NA,0.375,NA,0.5,NA,0.5,0.5,0.5,0.5
"5316",5941,594102,594103,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5317",5947,594701,594702,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5318",5947,594701,594703,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5319",5947,594701,594704,0,0,2008,1992,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5320",5947,594702,594703,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"5321",5947,594702,594704,0,0,2008,1992,0.25,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"5322",5947,594703,594704,0,0,2008,1992,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"5323",5948,594801,594802,0,0,2008,1988,NA,0.5,0.375,0.125,0.5,0.5,NA,0.5,0.5,0.5
"5324",5949,595101,595102,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5325",5949,595101,595103,0,0,2008,NA,0.5,0.5,0.375,0.125,0.5,0.5,NA,0.5,0.5,0.5
"5326",5949,595101,595104,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5327",5949,595101,595105,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5328",5949,595102,595103,0,0,2008,NA,0.5,0.5,0.375,0.125,0.5,0.5,NA,0.5,0.5,0.5
"5329",5949,595102,595104,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5330",5949,595102,595105,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5331",5949,595103,595104,0,0,NA,2008,0.5,0.5,0.375,0.125,0.5,NA,0.5,0.5,0.5,0.5
"5332",5949,595103,595105,0,0,NA,2008,NA,0.5,0.375,0.125,0.5,NA,0.5,0.5,0.5,0.5
"5333",5949,595104,595105,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5334",5949,595201,595202,0,0,1986,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5335",5949,595201,595203,0,0,1986,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5336",5949,595201,595204,0,0,1986,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5337",5949,595202,595203,0,0,2008,2008,NA,NA,0.375,NA,0.375,0.5,0.25,0.375,0.375,0.375
"5338",5949,595202,595204,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"5339",5949,595203,595204,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"5340",5956,595601,595602,0,0,NA,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"5341",5957,595701,595702,0,0,2008,1998,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5342",5963,596301,596302,0,0,2008,2008,NA,NA,NA,NA,0.25,0.25,NA,0.25,0.25,0.25
"5343",5965,596501,596502,0,0,2006,1990,NA,NA,0.25,NA,0.25,0.25,NA,0.25,0.25,0.25
"5344",5965,596501,596503,0,0,2006,2006,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5345",5965,596501,596504,0,0,2006,2006,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5346",5965,596501,596505,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5347",5965,596502,596503,0,0,1990,2006,0.25,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"5348",5965,596502,596504,0,0,1990,2006,0.25,0.25,0.25,0,NA,NA,NA,NA,0.25,0.25
"5349",5965,596502,596505,0,0,1990,2008,NA,0.25,0.375,-0.125,NA,NA,NA,NA,NA,0.25
"5350",5965,596503,596504,0,0,2006,2006,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5351",5965,596503,596505,0,0,2006,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5352",5965,596504,596505,0,0,2006,2008,0.25,0.25,0.25,0,NA,NA,NA,NA,0.25,0.25
"5353",5969,596901,596902,0,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"5354",5973,597301,597302,0,0,2008,1988,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5355",5973,597301,597303,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5356",5973,597301,597304,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5357",5973,597301,597305,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"5358",5973,597301,597306,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"5359",5973,597301,597307,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"5360",5973,597302,597303,0,0,1988,2008,NA,0.25,0.25,0,0.25,NA,0.25,0.25,0.25,0.25
"5361",5973,597302,597304,0,0,1988,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5362",5973,597302,597305,0,0,1988,2008,NA,0.25,0.375,-0.125,NA,NA,NA,NA,NA,0.25
"5363",5973,597302,597306,0,0,1988,2008,NA,0.25,0.375,-0.125,NA,NA,NA,NA,NA,0.25
"5364",5973,597302,597307,0,0,1988,2008,NA,0.25,0.375,-0.125,NA,NA,NA,NA,NA,0.25
"5365",5973,597303,597304,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5366",5973,597303,597305,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5367",5973,597303,597306,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5368",5973,597303,597307,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5369",5973,597304,597305,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5370",5973,597304,597306,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5371",5973,597304,597307,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5372",5973,597305,597306,2,0,2008,2008,0.5,0.5,0.5,0,NA,NA,NA,NA,0.5,0.5
"5373",5973,597305,597307,0,0,2008,2008,0.25,0.25,0.25,0,NA,NA,NA,NA,0.25,0.25
"5374",5973,597306,597307,0,0,2008,2008,0.25,0.25,0.25,0,NA,NA,NA,NA,0.25,0.25
"5375",5976,597601,597602,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5376",5976,597601,597603,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5377",5976,597602,597603,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"5378",5978,597801,597802,0,0,2008,1994,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"5379",5978,597801,597803,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5380",5978,597801,597804,0,0,2008,NA,NA,NA,0.375,NA,0.25,0.25,NA,0.25,0.25,0.25
"5381",5978,597802,597803,0,0,1994,2008,NA,0.25,0.375,-0.125,0.25,NA,0.25,0.25,0.25,0.25
"5382",5978,597802,597804,0,0,1994,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"5383",5978,597803,597804,0,0,2008,NA,NA,0.25,0.375,-0.125,0.25,0.25,NA,0.25,0.25,0.25
"5384",5978,598001,598002,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,NA,0.25,0.25,0.25
"5385",5984,598501,598502,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5386",5984,598601,598602,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5387",5991,599101,599102,0,0,NA,NA,NA,0.25,0.375,-0.125,NA,NA,NA,NA,NA,0.25
"5388",5998,599801,599802,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5389",5998,599801,599803,0,0,2008,2008,NA,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5390",5998,599801,599804,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5391",5998,599802,599803,0,0,2008,2008,NA,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5392",5998,599802,599804,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5393",5998,599803,599804,0,0,2008,2008,0.25,0.25,0.375,-0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5394",5999,599901,599902,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.5,0.25,0.375,0.25,0.25
"5395",6002,600201,600202,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5396",6002,600201,600203,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5397",6002,600202,600203,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5398",6002,600301,600302,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5399",6004,600401,600402,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5400",6005,600501,600502,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,NA,0.25,0.25,0.25
"5401",6005,600501,600503,0,0,2008,2008,0.25,0.25,0.5,-0.25,0.25,0.25,0.25,0.25,0.25,0.25
"5402",6005,600502,600503,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,0.5,0.5,0.5,0.5
"5403",6005,600701,600702,0,0,1988,2008,NA,0.25,0.375,-0.125,0.5,NA,0.5,0.5,0.5,0.5
"5404",6005,600701,600703,0,0,1988,2008,NA,NA,0.375,NA,0.25,NA,0.25,0.25,0.25,0.25
"5405",6005,600702,600703,0,0,2008,2008,NA,0.5,0.5,0,0.25,0.25,0.25,0.25,0.25,0.25
"5406",6019,601901,601902,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5407",6019,601901,601903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5408",6019,601902,601903,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5409",6023,602301,602302,0,0,2008,2008,0.25,0.25,0.25,0,0.5,0.5,0.5,0.5,0.25,0.25
"5410",6023,602301,602303,0,0,2008,2008,0.25,0.25,0.25,0,0.5,0.5,NA,0.5,0.25,0.25
"5411",6023,602301,602304,0,0,2008,2008,0.25,0.25,0.25,0,0.5,0.5,NA,0.5,0.25,0.25
"5412",6023,602302,602303,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,NA,0.5,0.5,0.5
"5413",6023,602302,602304,0,0,2008,2008,NA,0.5,0.375,0.125,0.5,0.5,NA,0.5,0.5,0.5
"5414",6023,602303,602304,0,0,2008,2008,0.5,0.5,0.5,0,0.5,NA,NA,NA,0.5,0.5
"5415",6028,602801,602802,0,0,2008,2008,NA,NA,0.375,NA,0.25,0.25,0.25,0.25,0.25,0.25
"5416",6030,603001,603002,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5417",6030,603001,603003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5418",6030,603002,603003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5419",6033,603301,603302,0,0,2008,2008,NA,0.5,0.375,0.125,0.25,0.25,0.25,0.25,0.25,0.25
"5420",6033,603301,603303,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5421",6033,603301,603304,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5422",6033,603302,603303,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5423",6033,603302,603304,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5424",6033,603303,603304,0,0,2008,2008,NA,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5425",6036,603601,603602,0,0,2008,2008,0.5,0.5,0.25,0.25,NA,NA,NA,NA,0.5,0.5
"5426",6036,603601,603603,0,0,2008,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"5427",6036,603602,603603,0,0,2008,NA,NA,NA,0.375,NA,NA,NA,NA,NA,NA,NA
"5428",6040,604001,604002,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5429",6040,604001,604003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5430",6040,604001,604004,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5431",6040,604002,604003,0,0,2008,2008,0.5,0.5,0.5,0,0.5,0.5,0.5,0.5,0.5,0.5
"5432",6040,604002,604004,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5433",6040,604003,604004,0,0,2008,2008,0.5,0.5,0.375,0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5434",6042,604301,604302,0,0,2006,2006,0.5,0.5,NA,NA,NA,NA,NA,NA,0.5,0.5
"5435",6042,604401,604402,0,0,1992,1992,NA,NA,0.25,NA,NA,NA,NA,NA,NA,NA
"5436",6045,604601,604602,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5437",6045,604601,604603,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"5438",6045,604601,604604,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5439",6045,604601,604605,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"5440",6045,604601,604606,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5441",6045,604601,604607,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5442",6045,604602,604603,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"5443",6045,604602,604604,0,0,2008,2008,0.25,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5444",6045,604602,604605,0,0,2008,2008,0.25,0.25,0.25,0,0.375,0.25,0.5,0.375,0.25,0.25
"5445",6045,604602,604606,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5446",6045,604602,604607,0,0,2008,2008,NA,0.25,0.25,0,0.25,0.25,0.25,0.25,0.25,0.25
"5447",6045,604603,604604,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"5448",6045,604603,604605,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"5449",6045,604603,604606,0,0,2008,2008,NA,0.25,0.375,-0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5450",6045,604603,604607,0,0,2008,2008,NA,0.25,0.375,-0.125,0.375,0.5,0.25,0.375,0.375,0.375
"5451",6045,604604,604605,2,1,2008,2008,1,1,1,0,0.5,0.5,0.375,0.5,1,1
"5452",6045,604604,604606,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"5453",6045,604604,604607,0,0,2008,2008,NA,0.25,0.375,-0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5454",6045,604605,604606,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
"5455",6045,604605,604607,0,0,2008,2008,NA,0.25,0.375,-0.125,0.5,0.5,0.5,0.5,0.5,0.5
"5456",6045,604606,604607,0,0,2008,2008,NA,NA,0.375,NA,0.5,0.5,0.5,0.5,0.5,0.5
